Gene stable ID
ENSMPUG00000000169
ENSMPUG00000000170
ENSMPUG00000000171
ENSMPUG00000000172
ENSMPUG00000000173
ENSMPUG00000000174
ENSMPUG00000000175
ENSMPUG00000000176
ENSMPUG00000000177
ENSMPUG00000000178
ENSMPUG00000000179
ENSMPUG00000000180
ENSMPUG00000000181
ENSMPUG00000000182
ENSMPUG00000000183
ENSMPUG00000000184
ENSMPUG00000000185
ENSMPUG00000000186
ENSMPUG00000000187
ENSMPUG00000000188
ENSMPUG00000000189
ENSMPUG00000000190
ENSMPUG00000000191
ENSMPUG00000000192
ENSMPUG00000000193
ENSMPUG00000000194
ENSMPUG00000000195
ENSMPUG00000000196
ENSMPUG00000000197
ENSMPUG00000000198
ENSMPUG00000000199
ENSMPUG00000000200
ENSMPUG00000000201
ENSMPUG00000000202
ENSMPUG00000000203
ENSMPUG00000000204
ENSMPUG00000000205
ENSMPUG00000000206
ENSMPUG00000000207
ENSMPUG00000000208
ENSMPUG00000000209
ENSMPUG00000000210
ENSMPUG00000000211
ENSMPUG00000000212
ENSMPUG00000000213
ENSMPUG00000000214
ENSMPUG00000000215
ENSMPUG00000000216
ENSMPUG00000000217
ENSMPUG00000000218
ENSMPUG00000000219
ENSMPUG00000000220
ENSMPUG00000000221
ENSMPUG00000000222
ENSMPUG00000000223
ENSMPUG00000000224
ENSMPUG00000000225
ENSMPUG00000000226
ENSMPUG00000000227
ENSMPUG00000000228
ENSMPUG00000000229
ENSMPUG00000000230
ENSMPUG00000000231
ENSMPUG00000000232
ENSMPUG00000000233
ENSMPUG00000000234
ENSMPUG00000000235
ENSMPUG00000000236
ENSMPUG00000000237
ENSMPUG00000000238
ENSMPUG00000000239
ENSMPUG00000000240
ENSMPUG00000000241
ENSMPUG00000000242
ENSMPUG00000000243
ENSMPUG00000000244
ENSMPUG00000000245
ENSMPUG00000000246
ENSMPUG00000000247
ENSMPUG00000000248
ENSMPUG00000000249
ENSMPUG00000000250
ENSMPUG00000000251
ENSMPUG00000000252
ENSMPUG00000000253
ENSMPUG00000000254
ENSMPUG00000000255
ENSMPUG00000000256
ENSMPUG00000000257
ENSMPUG00000000258
ENSMPUG00000000259
ENSMPUG00000000260
ENSMPUG00000000261
ENSMPUG00000000262
ENSMPUG00000000263
ENSMPUG00000000264
ENSMPUG00000000265
ENSMPUG00000000266
ENSMPUG00000000267
ENSMPUG00000000268
ENSMPUG00000000269
ENSMPUG00000000270
ENSMPUG00000000271
ENSMPUG00000000272
ENSMPUG00000000273
ENSMPUG00000000274
ENSMPUG00000000275
ENSMPUG00000000276
ENSMPUG00000000277
ENSMPUG00000000278
ENSMPUG00000000279
ENSMPUG00000000280
ENSMPUG00000000281
ENSMPUG00000000282
ENSMPUG00000000283
ENSMPUG00000000284
ENSMPUG00000000285
ENSMPUG00000000286
ENSMPUG00000000287
ENSMPUG00000000288
ENSMPUG00000000289
ENSMPUG00000000290
ENSMPUG00000000291
ENSMPUG00000000292
ENSMPUG00000000293
ENSMPUG00000000294
ENSMPUG00000000295
ENSMPUG00000000296
ENSMPUG00000000297
ENSMPUG00000000298
ENSMPUG00000000299
ENSMPUG00000000300
ENSMPUG00000000301
ENSMPUG00000000302
ENSMPUG00000000303
ENSMPUG00000000304
ENSMPUG00000000305
ENSMPUG00000000306
ENSMPUG00000000307
ENSMPUG00000000308
ENSMPUG00000000309
ENSMPUG00000000310
ENSMPUG00000000311
ENSMPUG00000000312
ENSMPUG00000000313
ENSMPUG00000000314
ENSMPUG00000000315
ENSMPUG00000000316
ENSMPUG00000000317
ENSMPUG00000000318
ENSMPUG00000000319
ENSMPUG00000000320
ENSMPUG00000000321
ENSMPUG00000000322
ENSMPUG00000000323
ENSMPUG00000000324
ENSMPUG00000000325
ENSMPUG00000000326
ENSMPUG00000000327
ENSMPUG00000000328
ENSMPUG00000000329
ENSMPUG00000000330
ENSMPUG00000000331
ENSMPUG00000000332
ENSMPUG00000000333
ENSMPUG00000000334
ENSMPUG00000000335
ENSMPUG00000000336
ENSMPUG00000000337
ENSMPUG00000000338
ENSMPUG00000000339
ENSMPUG00000000340
ENSMPUG00000000341
ENSMPUG00000000342
ENSMPUG00000000343
ENSMPUG00000000344
ENSMPUG00000000345
ENSMPUG00000000346
ENSMPUG00000000347
ENSMPUG00000000348
ENSMPUG00000000349
ENSMPUG00000000350
ENSMPUG00000000351
ENSMPUG00000000352
ENSMPUG00000000353
ENSMPUG00000000354
ENSMPUG00000000355
ENSMPUG00000000356
ENSMPUG00000000357
ENSMPUG00000000358
ENSMPUG00000000359
ENSMPUG00000000360
ENSMPUG00000000361
ENSMPUG00000000362
ENSMPUG00000000363
ENSMPUG00000000364
ENSMPUG00000000365
ENSMPUG00000000366
ENSMPUG00000000367
ENSMPUG00000000368
ENSMPUG00000000369
ENSMPUG00000000370
ENSMPUG00000000371
ENSMPUG00000000372
ENSMPUG00000000373
ENSMPUG00000000374
ENSMPUG00000000375
ENSMPUG00000000376
ENSMPUG00000000377
ENSMPUG00000000378
ENSMPUG00000000379
ENSMPUG00000000380
ENSMPUG00000000381
ENSMPUG00000000382
ENSMPUG00000000383
ENSMPUG00000000384
ENSMPUG00000000385
ENSMPUG00000000386
ENSMPUG00000000387
ENSMPUG00000000388
ENSMPUG00000000389
ENSMPUG00000000390
ENSMPUG00000000391
ENSMPUG00000000392
ENSMPUG00000000393
ENSMPUG00000000394
ENSMPUG00000000395
ENSMPUG00000000396
ENSMPUG00000000397
ENSMPUG00000000398
ENSMPUG00000000399
ENSMPUG00000000400
ENSMPUG00000000401
ENSMPUG00000000402
ENSMPUG00000000403
ENSMPUG00000000404
ENSMPUG00000000405
ENSMPUG00000000406
ENSMPUG00000000407
ENSMPUG00000000408
ENSMPUG00000000409
ENSMPUG00000000410
ENSMPUG00000000411
ENSMPUG00000000412
ENSMPUG00000000413
ENSMPUG00000000414
ENSMPUG00000000415
ENSMPUG00000000416
ENSMPUG00000000417
ENSMPUG00000000418
ENSMPUG00000000419
ENSMPUG00000000420
ENSMPUG00000000421
ENSMPUG00000000422
ENSMPUG00000000423
ENSMPUG00000000424
ENSMPUG00000000425
ENSMPUG00000000426
ENSMPUG00000000427
ENSMPUG00000000428
ENSMPUG00000000429
ENSMPUG00000000430
ENSMPUG00000000431
ENSMPUG00000000432
ENSMPUG00000000433
ENSMPUG00000000434
ENSMPUG00000000435
ENSMPUG00000000436
ENSMPUG00000000437
ENSMPUG00000000438
ENSMPUG00000000439
ENSMPUG00000000440
ENSMPUG00000000441
ENSMPUG00000000442
ENSMPUG00000000443
ENSMPUG00000000444
ENSMPUG00000000445
ENSMPUG00000000446
ENSMPUG00000000447
ENSMPUG00000000448
ENSMPUG00000000449
ENSMPUG00000000450
ENSMPUG00000000451
ENSMPUG00000000452
ENSMPUG00000000453
ENSMPUG00000000454
ENSMPUG00000000455
ENSMPUG00000000456
ENSMPUG00000000457
ENSMPUG00000000458
ENSMPUG00000000459
ENSMPUG00000000460
ENSMPUG00000000461
ENSMPUG00000000462
ENSMPUG00000000463
ENSMPUG00000000464
ENSMPUG00000000465
ENSMPUG00000000466
ENSMPUG00000000467
ENSMPUG00000000468
ENSMPUG00000000469
ENSMPUG00000000470
ENSMPUG00000000471
ENSMPUG00000000472
ENSMPUG00000000473
ENSMPUG00000000474
ENSMPUG00000000475
ENSMPUG00000000476
ENSMPUG00000000477
ENSMPUG00000000478
ENSMPUG00000000479
ENSMPUG00000000480
ENSMPUG00000000481
ENSMPUG00000000482
ENSMPUG00000000483
ENSMPUG00000000484
ENSMPUG00000000485
ENSMPUG00000000486
ENSMPUG00000000487
ENSMPUG00000000488
ENSMPUG00000000489
ENSMPUG00000000490
ENSMPUG00000000491
ENSMPUG00000000492
ENSMPUG00000000493
ENSMPUG00000000494
ENSMPUG00000000495
ENSMPUG00000000496
ENSMPUG00000000497
ENSMPUG00000000498
ENSMPUG00000000499
ENSMPUG00000000500
ENSMPUG00000000501
ENSMPUG00000000502
ENSMPUG00000000503
ENSMPUG00000000504
ENSMPUG00000000505
ENSMPUG00000000506
ENSMPUG00000000507
ENSMPUG00000000508
ENSMPUG00000000509
ENSMPUG00000000510
ENSMPUG00000000511
ENSMPUG00000000512
ENSMPUG00000000513
ENSMPUG00000000514
ENSMPUG00000000515
ENSMPUG00000000516
ENSMPUG00000000517
ENSMPUG00000000518
ENSMPUG00000000519
ENSMPUG00000000520
ENSMPUG00000000521
ENSMPUG00000000522
ENSMPUG00000000523
ENSMPUG00000000524
ENSMPUG00000000525
ENSMPUG00000000526
ENSMPUG00000000527
ENSMPUG00000000528
ENSMPUG00000000529
ENSMPUG00000000530
ENSMPUG00000000531
ENSMPUG00000000532
ENSMPUG00000000533
ENSMPUG00000000534
ENSMPUG00000000535
ENSMPUG00000000536
ENSMPUG00000000537
ENSMPUG00000000538
ENSMPUG00000000539
ENSMPUG00000000540
ENSMPUG00000000541
ENSMPUG00000000542
ENSMPUG00000000543
ENSMPUG00000000544
ENSMPUG00000000545
ENSMPUG00000000546
ENSMPUG00000000547
ENSMPUG00000000548
ENSMPUG00000000549
ENSMPUG00000000550
ENSMPUG00000000551
ENSMPUG00000000552
ENSMPUG00000000553
ENSMPUG00000000554
ENSMPUG00000000555
ENSMPUG00000000556
ENSMPUG00000000557
ENSMPUG00000000558
ENSMPUG00000000559
ENSMPUG00000000560
ENSMPUG00000000561
ENSMPUG00000000562
ENSMPUG00000000563
ENSMPUG00000000564
ENSMPUG00000000565
ENSMPUG00000000566
ENSMPUG00000000567
ENSMPUG00000000568
ENSMPUG00000000569
ENSMPUG00000000570
ENSMPUG00000000571
ENSMPUG00000000572
ENSMPUG00000000573
ENSMPUG00000000574
ENSMPUG00000000575
ENSMPUG00000000576
ENSMPUG00000000577
ENSMPUG00000000578
ENSMPUG00000000579
ENSMPUG00000000580
ENSMPUG00000000581
ENSMPUG00000000582
ENSMPUG00000000583
ENSMPUG00000000584
ENSMPUG00000000585
ENSMPUG00000000586
ENSMPUG00000000587
ENSMPUG00000000588
ENSMPUG00000000589
ENSMPUG00000000590
ENSMPUG00000000591
ENSMPUG00000000592
ENSMPUG00000000593
ENSMPUG00000000594
ENSMPUG00000000595
ENSMPUG00000000596
ENSMPUG00000000597
ENSMPUG00000000598
ENSMPUG00000000599
ENSMPUG00000000600
ENSMPUG00000000601
ENSMPUG00000000602
ENSMPUG00000000603
ENSMPUG00000000604
ENSMPUG00000000605
ENSMPUG00000000606
ENSMPUG00000000607
ENSMPUG00000000608
ENSMPUG00000000609
ENSMPUG00000000610
ENSMPUG00000000611
ENSMPUG00000000612
ENSMPUG00000000613
ENSMPUG00000000614
ENSMPUG00000000615
ENSMPUG00000000616
ENSMPUG00000000617
ENSMPUG00000000618
ENSMPUG00000000619
ENSMPUG00000000620
ENSMPUG00000000621
ENSMPUG00000000622
ENSMPUG00000000623
ENSMPUG00000000624
ENSMPUG00000000625
ENSMPUG00000000626
ENSMPUG00000000627
ENSMPUG00000000628
ENSMPUG00000000629
ENSMPUG00000000630
ENSMPUG00000000631
ENSMPUG00000000632
ENSMPUG00000000633
ENSMPUG00000000634
ENSMPUG00000000635
ENSMPUG00000000636
ENSMPUG00000000637
ENSMPUG00000000638
ENSMPUG00000000639
ENSMPUG00000000640
ENSMPUG00000000641
ENSMPUG00000000642
ENSMPUG00000000643
ENSMPUG00000000644
ENSMPUG00000000645
ENSMPUG00000000646
ENSMPUG00000000647
ENSMPUG00000000648
ENSMPUG00000000649
ENSMPUG00000000650
ENSMPUG00000000651
ENSMPUG00000000652
ENSMPUG00000000653
ENSMPUG00000000654
ENSMPUG00000000655
ENSMPUG00000000656
ENSMPUG00000000657
ENSMPUG00000000658
ENSMPUG00000000659
ENSMPUG00000000660
ENSMPUG00000000661
ENSMPUG00000000662
ENSMPUG00000000663
ENSMPUG00000000664
ENSMPUG00000000665
ENSMPUG00000000666
ENSMPUG00000000667
ENSMPUG00000000668
ENSMPUG00000000669
ENSMPUG00000000670
ENSMPUG00000000671
ENSMPUG00000000672
ENSMPUG00000000673
ENSMPUG00000000674
ENSMPUG00000000675
ENSMPUG00000000676
ENSMPUG00000000677
ENSMPUG00000000678
ENSMPUG00000000679
ENSMPUG00000000680
ENSMPUG00000000681
ENSMPUG00000000682
ENSMPUG00000000683
ENSMPUG00000000684
ENSMPUG00000000685
ENSMPUG00000000686
ENSMPUG00000000687
ENSMPUG00000000688
ENSMPUG00000000689
ENSMPUG00000000690
ENSMPUG00000000691
ENSMPUG00000000692
ENSMPUG00000000693
ENSMPUG00000000694
ENSMPUG00000000695
ENSMPUG00000000696
ENSMPUG00000000697
ENSMPUG00000000698
ENSMPUG00000000699
ENSMPUG00000000700
ENSMPUG00000000701
ENSMPUG00000000702
ENSMPUG00000000703
ENSMPUG00000000704
ENSMPUG00000000705
ENSMPUG00000000706
ENSMPUG00000000707
ENSMPUG00000000708
ENSMPUG00000000709
ENSMPUG00000000710
ENSMPUG00000000711
ENSMPUG00000000712
ENSMPUG00000000713
ENSMPUG00000000714
ENSMPUG00000000715
ENSMPUG00000000716
ENSMPUG00000000717
ENSMPUG00000000718
ENSMPUG00000000719
ENSMPUG00000000720
ENSMPUG00000000721
ENSMPUG00000000722
ENSMPUG00000000723
ENSMPUG00000000724
ENSMPUG00000000725
ENSMPUG00000000726
ENSMPUG00000000727
ENSMPUG00000000728
ENSMPUG00000000729
ENSMPUG00000000730
ENSMPUG00000000731
ENSMPUG00000000732
ENSMPUG00000000733
ENSMPUG00000000734
ENSMPUG00000000735
ENSMPUG00000000736
ENSMPUG00000000737
ENSMPUG00000000738
ENSMPUG00000000739
ENSMPUG00000000740
ENSMPUG00000000741
ENSMPUG00000000742
ENSMPUG00000000743
ENSMPUG00000000744
ENSMPUG00000000745
ENSMPUG00000000746
ENSMPUG00000000747
ENSMPUG00000000748
ENSMPUG00000000749
ENSMPUG00000000750
ENSMPUG00000000751
ENSMPUG00000000752
ENSMPUG00000000753
ENSMPUG00000000754
ENSMPUG00000000755
ENSMPUG00000000756
ENSMPUG00000000757
ENSMPUG00000000758
ENSMPUG00000000759
ENSMPUG00000000760
ENSMPUG00000000761
ENSMPUG00000000762
ENSMPUG00000000763
ENSMPUG00000000764
ENSMPUG00000000765
ENSMPUG00000000766
ENSMPUG00000000767
ENSMPUG00000000768
ENSMPUG00000000769
ENSMPUG00000000770
ENSMPUG00000000771
ENSMPUG00000000772
ENSMPUG00000000773
ENSMPUG00000000774
ENSMPUG00000000775
ENSMPUG00000000776
ENSMPUG00000000777
ENSMPUG00000000778
ENSMPUG00000000779
ENSMPUG00000000780
ENSMPUG00000000781
ENSMPUG00000000782
ENSMPUG00000000783
ENSMPUG00000000784
ENSMPUG00000000785
ENSMPUG00000000786
ENSMPUG00000000787
ENSMPUG00000000788
ENSMPUG00000000789
ENSMPUG00000000790
ENSMPUG00000000791
ENSMPUG00000000792
ENSMPUG00000000793
ENSMPUG00000000794
ENSMPUG00000000795
ENSMPUG00000000796
ENSMPUG00000000797
ENSMPUG00000000798
ENSMPUG00000000799
ENSMPUG00000000800
ENSMPUG00000000801
ENSMPUG00000000802
ENSMPUG00000000803
ENSMPUG00000000804
ENSMPUG00000000805
ENSMPUG00000000806
ENSMPUG00000000807
ENSMPUG00000000808
ENSMPUG00000000809
ENSMPUG00000000810
ENSMPUG00000000811
ENSMPUG00000000812
ENSMPUG00000000813
ENSMPUG00000000814
ENSMPUG00000000815
ENSMPUG00000000816
ENSMPUG00000000817
ENSMPUG00000000818
ENSMPUG00000000819
ENSMPUG00000000820
ENSMPUG00000000821
ENSMPUG00000000822
ENSMPUG00000000823
ENSMPUG00000000824
ENSMPUG00000000825
ENSMPUG00000000826
ENSMPUG00000000827
ENSMPUG00000000828
ENSMPUG00000000829
ENSMPUG00000000830
ENSMPUG00000000831
ENSMPUG00000000832
ENSMPUG00000000833
ENSMPUG00000000834
ENSMPUG00000000835
ENSMPUG00000000836
ENSMPUG00000000837
ENSMPUG00000000838
ENSMPUG00000000839
ENSMPUG00000000840
ENSMPUG00000000841
ENSMPUG00000000842
ENSMPUG00000000843
ENSMPUG00000000844
ENSMPUG00000000845
ENSMPUG00000000846
ENSMPUG00000000847
ENSMPUG00000000848
ENSMPUG00000000849
ENSMPUG00000000850
ENSMPUG00000000851
ENSMPUG00000000852
ENSMPUG00000000853
ENSMPUG00000000854
ENSMPUG00000000855
ENSMPUG00000000856
ENSMPUG00000000857
ENSMPUG00000000858
ENSMPUG00000000859
ENSMPUG00000000860
ENSMPUG00000000861
ENSMPUG00000000862
ENSMPUG00000000863
ENSMPUG00000000864
ENSMPUG00000000865
ENSMPUG00000000866
ENSMPUG00000000867
ENSMPUG00000000868
ENSMPUG00000000869
ENSMPUG00000000870
ENSMPUG00000000871
ENSMPUG00000000872
ENSMPUG00000000873
ENSMPUG00000000874
ENSMPUG00000000875
ENSMPUG00000000876
ENSMPUG00000000877
ENSMPUG00000000878
ENSMPUG00000000879
ENSMPUG00000000880
ENSMPUG00000000881
ENSMPUG00000000882
ENSMPUG00000000883
ENSMPUG00000000884
ENSMPUG00000000885
ENSMPUG00000000886
ENSMPUG00000000887
ENSMPUG00000000888
ENSMPUG00000000889
ENSMPUG00000000890
ENSMPUG00000000891
ENSMPUG00000000892
ENSMPUG00000000893
ENSMPUG00000000894
ENSMPUG00000000895
ENSMPUG00000000896
ENSMPUG00000000897
ENSMPUG00000000898
ENSMPUG00000000899
ENSMPUG00000000900
ENSMPUG00000000901
ENSMPUG00000000902
ENSMPUG00000000903
ENSMPUG00000000904
ENSMPUG00000000905
ENSMPUG00000000906
ENSMPUG00000000907
ENSMPUG00000000908
ENSMPUG00000000909
ENSMPUG00000000910
ENSMPUG00000000911
ENSMPUG00000000912
ENSMPUG00000000913
ENSMPUG00000000914
ENSMPUG00000000915
ENSMPUG00000000916
ENSMPUG00000000917
ENSMPUG00000000918
ENSMPUG00000000919
ENSMPUG00000000920
ENSMPUG00000000921
ENSMPUG00000000922
ENSMPUG00000000923
ENSMPUG00000000924
ENSMPUG00000000925
ENSMPUG00000000926
ENSMPUG00000000927
ENSMPUG00000000928
ENSMPUG00000000929
ENSMPUG00000000930
ENSMPUG00000000931
ENSMPUG00000000932
ENSMPUG00000000933
ENSMPUG00000000934
ENSMPUG00000000935
ENSMPUG00000000936
ENSMPUG00000000937
ENSMPUG00000000938
ENSMPUG00000000939
ENSMPUG00000000940
ENSMPUG00000000941
ENSMPUG00000000942
ENSMPUG00000000943
ENSMPUG00000000944
ENSMPUG00000000945
ENSMPUG00000000946
ENSMPUG00000000947
ENSMPUG00000000948
ENSMPUG00000000949
ENSMPUG00000000950
ENSMPUG00000000951
ENSMPUG00000000952
ENSMPUG00000000953
ENSMPUG00000000954
ENSMPUG00000000955
ENSMPUG00000000956
ENSMPUG00000000957
ENSMPUG00000000958
ENSMPUG00000000959
ENSMPUG00000000960
ENSMPUG00000000961
ENSMPUG00000000962
ENSMPUG00000000963
ENSMPUG00000000964
ENSMPUG00000000965
ENSMPUG00000000966
ENSMPUG00000000967
ENSMPUG00000000968
ENSMPUG00000000969
ENSMPUG00000000970
ENSMPUG00000000971
ENSMPUG00000000972
ENSMPUG00000000973
ENSMPUG00000000974
ENSMPUG00000000975
ENSMPUG00000000976
ENSMPUG00000000977
ENSMPUG00000000978
ENSMPUG00000000979
ENSMPUG00000000980
ENSMPUG00000000981
ENSMPUG00000000982
ENSMPUG00000000983
ENSMPUG00000000984
ENSMPUG00000000985
ENSMPUG00000000986
ENSMPUG00000000987
ENSMPUG00000000988
ENSMPUG00000000989
ENSMPUG00000000990
ENSMPUG00000000991
ENSMPUG00000000992
ENSMPUG00000000993
ENSMPUG00000000994
ENSMPUG00000000995
ENSMPUG00000000996
ENSMPUG00000000997
ENSMPUG00000000998
ENSMPUG00000000999
ENSMPUG00000001000
ENSMPUG00000001001
ENSMPUG00000001002
ENSMPUG00000001003
ENSMPUG00000001004
ENSMPUG00000001005
ENSMPUG00000001006
ENSMPUG00000001007
ENSMPUG00000001008
ENSMPUG00000001009
ENSMPUG00000001010
ENSMPUG00000001011
ENSMPUG00000001012
ENSMPUG00000001013
ENSMPUG00000001014
ENSMPUG00000001015
ENSMPUG00000001016
ENSMPUG00000001017
ENSMPUG00000001018
ENSMPUG00000001019
ENSMPUG00000001020
ENSMPUG00000001021
ENSMPUG00000001022
ENSMPUG00000001023
ENSMPUG00000001024
ENSMPUG00000001025
ENSMPUG00000001026
ENSMPUG00000001027
ENSMPUG00000001028
ENSMPUG00000001029
ENSMPUG00000001030
ENSMPUG00000001031
ENSMPUG00000001032
ENSMPUG00000001033
ENSMPUG00000001034
ENSMPUG00000001035
ENSMPUG00000001036
ENSMPUG00000001037
ENSMPUG00000001038
ENSMPUG00000001039
ENSMPUG00000001040
ENSMPUG00000001041
ENSMPUG00000001042
ENSMPUG00000001043
ENSMPUG00000001044
ENSMPUG00000001045
ENSMPUG00000001046
ENSMPUG00000001047
ENSMPUG00000001048
ENSMPUG00000001049
ENSMPUG00000001050
ENSMPUG00000001051
ENSMPUG00000001052
ENSMPUG00000001053
ENSMPUG00000001054
ENSMPUG00000001055
ENSMPUG00000001056
ENSMPUG00000001057
ENSMPUG00000001058
ENSMPUG00000001059
ENSMPUG00000001060
ENSMPUG00000001061
ENSMPUG00000001062
ENSMPUG00000001063
ENSMPUG00000001064
ENSMPUG00000001065
ENSMPUG00000001066
ENSMPUG00000001067
ENSMPUG00000001068
ENSMPUG00000001069
ENSMPUG00000001070
ENSMPUG00000001071
ENSMPUG00000001072
ENSMPUG00000001073
ENSMPUG00000001074
ENSMPUG00000001075
ENSMPUG00000001076
ENSMPUG00000001077
ENSMPUG00000001078
ENSMPUG00000001079
ENSMPUG00000001080
ENSMPUG00000001081
ENSMPUG00000001082
ENSMPUG00000001083
ENSMPUG00000001084
ENSMPUG00000001085
ENSMPUG00000001086
ENSMPUG00000001087
ENSMPUG00000001088
ENSMPUG00000001089
ENSMPUG00000001090
ENSMPUG00000001091
ENSMPUG00000001092
ENSMPUG00000001093
ENSMPUG00000001094
ENSMPUG00000001095
ENSMPUG00000001096
ENSMPUG00000001097
ENSMPUG00000001098
ENSMPUG00000001099
ENSMPUG00000001100
ENSMPUG00000001101
ENSMPUG00000001102
ENSMPUG00000001103
ENSMPUG00000001104
ENSMPUG00000001105
ENSMPUG00000001106
ENSMPUG00000001107
ENSMPUG00000001108
ENSMPUG00000001109
ENSMPUG00000001110
ENSMPUG00000001111
ENSMPUG00000001112
ENSMPUG00000001113
ENSMPUG00000001114
ENSMPUG00000001115
ENSMPUG00000001116
ENSMPUG00000001117
ENSMPUG00000001118
ENSMPUG00000001119
ENSMPUG00000001120
ENSMPUG00000001121
ENSMPUG00000001122
ENSMPUG00000001123
ENSMPUG00000001124
ENSMPUG00000001125
ENSMPUG00000001126
ENSMPUG00000001127
ENSMPUG00000001128
ENSMPUG00000001129
ENSMPUG00000001130
ENSMPUG00000001131
ENSMPUG00000001132
ENSMPUG00000001133
ENSMPUG00000001134
ENSMPUG00000001135
ENSMPUG00000001136
ENSMPUG00000001137
ENSMPUG00000001138
ENSMPUG00000001139
ENSMPUG00000001140
ENSMPUG00000001141
ENSMPUG00000001142
ENSMPUG00000001143
ENSMPUG00000001144
ENSMPUG00000001145
ENSMPUG00000001146
ENSMPUG00000001147
ENSMPUG00000001148
ENSMPUG00000001149
ENSMPUG00000001150
ENSMPUG00000001151
ENSMPUG00000001152
ENSMPUG00000001153
ENSMPUG00000001154
ENSMPUG00000001155
ENSMPUG00000001156
ENSMPUG00000001157
ENSMPUG00000001158
ENSMPUG00000001159
ENSMPUG00000001160
ENSMPUG00000001161
ENSMPUG00000001162
ENSMPUG00000001163
ENSMPUG00000001164
ENSMPUG00000001165
ENSMPUG00000001166
